protein_id,blastp_default,blastp_filteroff,psiblast_default,psiblast_filteroff
NP_175962.1,0.0,0.0,54.7,84.4
NP_175963.1,0.0,0.0,0.0,0.0
NP_175965.2,0.0,0.0,0.0,0.0
NP_175966.1,0.0,0.0,0.0,0.0
NP_175967.1,0.0,0.0,0.0,0.0
NP_175968.4,0.0,0.0,0.0,0.0
NP_175969.2,0.0,0.0,0.0,0.0
NP_175970.1,0.0,0.0,0.0,0.0
NP_175971.3,0.0,0.0,0.0,0.0
NP_175972.1,37.0,39.7,130.0,104.0
NP_175973.1,0.0,0.0,0.0,0.0
NP_175977.1,0.0,0.0,0.0,31.2
NP_175978.2,0.0,0.0,0.0,31.6
NP_175979.2,0.0,0.0,0.0,0.0
NP_175980.1,0.0,0.0,32.1,0.0
NP_175981.2,0.0,0.0,0.0,0.0
NP_175983.5,0.0,0.0,0.0,0.0
NP_175984.1,0.0,0.0,0.0,0.0
NP_175985.1,0.0,0.0,0.0,0.0
NP_175986.2,0.0,0.0,0.0,31.6
NP_175988.1,0.0,0.0,0.0,0.0
NP_175989.2,0.0,0.0,0.0,0.0
NP_175991.2,0.0,0.0,0.0,0.0
NP_175994.3,0.0,0.0,0.0,0.0
NP_175995.1,0.0,0.0,29.7,0.0
NP_175996.2,0.0,0.0,0.0,0.0
NP_175997.1,0.0,0.0,0.0,0.0
NP_175998.1,0.0,0.0,0.0,0.0
NP_176000.5,0.0,0.0,0.0,34.3
NP_176001.2,0.0,0.0,0.0,0.0
NP_176002.1,0.0,0.0,0.0,0.0
NP_176004.2,0.0,0.0,0.0,0.0
NP_176006.1,0.0,0.0,0.0,0.0
NP_176007.1,0.0,0.0,30.5,29.8
NP_176008.4,264.0,267.0,545.0,568.0
NP_176009.1,254.0,278.0,555.0,583.0
NP_176011.1,0.0,0.0,0.0,0.0
NP_176012.1,0.0,0.0,0.0,0.0
NP_176013.1,0.0,0.0,0.0,0.0
NP_176015.1,0.0,0.0,0.0,0.0
NP_176019.1,0.0,0.0,0.0,0.0
NP_176020.1,0.0,0.0,0.0,0.0
NP_176021.1,0.0,0.0,0.0,0.0
NP_176022.2,0.0,0.0,0.0,0.0
NP_176023.1,0.0,0.0,0.0,0.0
NP_176027.2,0.0,0.0,0.0,0.0
NP_176028.1,0.0,0.0,0.0,0.0
NP_176029.1,0.0,0.0,0.0,0.0
NP_176030.1,0.0,0.0,0.0,0.0
NP_176031.2,0.0,0.0,0.0,0.0
NP_176032.2,0.0,0.0,0.0,0.0
NP_176033.1,0.0,0.0,0.0,0.0
NP_176034.1,0.0,0.0,0.0,32.8
NP_176035.1,0.0,0.0,37.3,44.4
NP_176036.1,0.0,0.0,0.0,0.0
NP_176037.1,0.0,0.0,0.0,0.0
NP_176038.1,0.0,0.0,0.0,0.0
NP_176039.2,0.0,0.0,0.0,0.0
NP_176040.1,0.0,0.0,0.0,0.0
NP_176041.2,0.0,0.0,0.0,0.0
NP_176043.1,522.0,516.0,868.0,835.0
NP_176044.1,530.0,537.0,860.0,838.0
NP_176045.1,0.0,30.0,0.0,70.3
NP_176047.1,557.0,559.0,898.0,884.0
NP_176048.1,0.0,0.0,0.0,0.0
NP_176049.1,0.0,0.0,0.0,0.0
NP_176050.1,0.0,0.0,0.0,0.0
NP_176052.3,0.0,0.0,0.0,0.0
NP_176053.1,0.0,0.0,0.0,0.0
NP_176054.2,0.0,0.0,32.4,44.8
NP_176055.1,0.0,0.0,0.0,0.0
NP_176057.1,0.0,0.0,0.0,0.0
NP_176058.1,0.0,35.0,0.0,69.9
NP_176059.1,0.0,0.0,0.0,0.0
NP_176061.1,152.0,157.0,303.0,312.0
NP_176062.1,0.0,0.0,0.0,0.0
NP_176064.1,0.0,0.0,0.0,0.0
NP_176067.1,0.0,0.0,0.0,0.0
NP_176068.1,0.0,0.0,0.0,0.0
NP_176069.1,0.0,0.0,0.0,0.0
NP_176070.2,0.0,0.0,0.0,0.0
NP_176071.1,0.0,0.0,0.0,0.0
NP_176072.3,0.0,0.0,0.0,0.0
NP_176073.2,0.0,0.0,0.0,0.0
NP_176074.2,0.0,0.0,0.0,0.0
NP_176075.1,0.0,0.0,0.0,0.0
NP_176076.1,140.0,137.0,218.0,226.0
NP_176078.4,231.0,230.0,389.0,372.0
NP_176080.1,140.0,140.0,221.0,217.0
NP_176081.1,0.0,0.0,0.0,0.0
NP_176082.1,0.0,0.0,41.5,48.2
NP_176083.2,156.0,176.0,251.0,278.0
NP_176084.1,0.0,0.0,0.0,28.7
NP_176085.1,0.0,0.0,0.0,0.0
NP_176086.1,0.0,0.0,0.0,0.0
NP_176087.2,0.0,0.0,0.0,0.0
NP_176088.2,0.0,0.0,0.0,0.0
NP_176089.1,0.0,0.0,0.0,0.0
NP_176091.2,0.0,0.0,0.0,0.0
NP_176092.2,0.0,0.0,0.0,0.0
NP_176093.2,145.0,140.0,195.0,197.0
NP_176094.1,123.0,120.0,206.0,208.0
NP_176096.1,191.0,188.0,272.0,266.0
NP_176097.1,0.0,0.0,0.0,0.0
NP_176098.1,0.0,0.0,0.0,0.0
NP_176099.1,0.0,0.0,0.0,0.0
NP_176100.1,0.0,0.0,0.0,0.0
NP_176101.3,0.0,0.0,0.0,0.0
NP_176102.1,0.0,0.0,0.0,0.0
NP_176103.2,0.0,0.0,0.0,30.8
NP_176104.1,0.0,0.0,0.0,0.0
NP_176105.1,0.0,0.0,0.0,0.0
NP_176106.1,0.0,0.0,0.0,0.0
NP_176107.1,0.0,0.0,0.0,0.0
NP_176108.3,0.0,0.0,0.0,0.0
NP_176109.2,0.0,0.0,0.0,0.0
NP_176111.1,0.0,0.0,0.0,0.0
NP_176112.3,0.0,0.0,0.0,0.0
NP_176113.1,0.0,0.0,0.0,0.0
NP_176114.2,0.0,0.0,0.0,0.0
NP_176115.2,241.0,271.0,419.0,503.0
NP_176116.2,0.0,0.0,0.0,0.0
NP_176118.2,0.0,0.0,0.0,30.6
NP_176121.3,0.0,0.0,0.0,0.0
NP_176122.2,0.0,0.0,0.0,0.0
NP_176124.2,0.0,0.0,0.0,0.0
NP_176125.1,0.0,0.0,0.0,0.0
NP_176126.1,0.0,0.0,0.0,0.0
NP_176127.1,0.0,0.0,38.5,85.2
NP_176128.1,0.0,0.0,0.0,0.0
NP_176132.1,0.0,0.0,0.0,0.0
NP_176133.1,0.0,0.0,0.0,0.0
NP_176134.1,0.0,0.0,0.0,0.0
NP_176135.1,332.0,337.0,805.0,808.0
NP_176137.1,297.0,326.0,731.0,768.0
NP_176139.1,0.0,0.0,0.0,0.0
NP_176141.1,0.0,0.0,0.0,0.0
NP_176142.4,0.0,0.0,0.0,0.0
NP_176143.1,0.0,0.0,0.0,0.0
NP_176150.1,0.0,0.0,0.0,0.0
NP_176151.2,295.0,322.0,741.0,756.0
NP_176152.1,0.0,0.0,0.0,0.0
NP_176153.1,308.0,324.0,759.0,770.0
NP_176158.2,0.0,0.0,0.0,0.0
NP_176159.1,0.0,0.0,0.0,0.0
NP_176162.1,0.0,0.0,0.0,0.0
NP_176165.1,0.0,0.0,0.0,0.0
NP_176170.1,0.0,0.0,0.0,0.0
NP_176172.1,0.0,0.0,0.0,0.0
NP_176175.1,0.0,0.0,29.8,41.0
NP_176176.1,0.0,0.0,0.0,0.0
NP_176177.1,0.0,0.0,0.0,0.0
NP_176178.1,0.0,0.0,0.0,0.0
NP_176180.1,0.0,0.0,0.0,0.0
NP_176181.1,0.0,0.0,0.0,0.0
NP_176182.1,0.0,0.0,0.0,0.0
NP_176183.1,0.0,0.0,0.0,0.0
NP_176184.1,0.0,0.0,0.0,34.3
NP_176185.1,0.0,0.0,0.0,31.2
NP_176187.1,280.0,290.0,717.0,716.0
NP_176188.1,0.0,0.0,0.0,0.0
NP_176189.1,0.0,0.0,0.0,0.0
NP_176190.1,0.0,0.0,0.0,0.0
NP_176191.1,0.0,0.0,0.0,0.0
NP_176192.1,0.0,0.0,0.0,0.0
NP_176193.2,0.0,0.0,0.0,0.0
NP_176194.1,0.0,0.0,0.0,0.0
NP_176195.1,0.0,0.0,0.0,0.0
NP_176196.1,0.0,0.0,40.4,32.7
NP_176197.3,0.0,0.0,0.0,0.0
NP_176198.1,0.0,0.0,0.0,0.0
NP_176199.1,0.0,32.3,0.0,92.2
NP_176200.1,0.0,0.0,0.0,0.0
NP_176201.1,0.0,0.0,0.0,0.0
NP_176202.1,0.0,0.0,0.0,0.0
NP_176203.1,0.0,0.0,0.0,0.0
NP_176204.1,0.0,0.0,0.0,0.0
NP_176205.1,0.0,0.0,0.0,0.0
NP_176206.2,0.0,0.0,0.0,0.0
NP_176207.1,0.0,0.0,0.0,0.0
NP_176208.1,0.0,0.0,0.0,0.0
NP_176211.2,0.0,0.0,0.0,0.0
NP_176212.1,0.0,0.0,0.0,0.0
NP_176213.1,0.0,0.0,0.0,0.0
NP_176215.2,0.0,0.0,30.0,33.2
NP_176216.1,0.0,0.0,0.0,0.0
NP_176217.2,0.0,0.0,0.0,0.0
NP_176219.2,0.0,0.0,0.0,0.0
NP_176220.1,0.0,0.0,0.0,0.0
NP_176221.1,0.0,0.0,0.0,0.0
NP_176222.2,0.0,0.0,0.0,0.0
NP_176225.1,0.0,0.0,0.0,0.0
NP_176226.3,0.0,0.0,0.0,72.1
NP_176228.3,0.0,0.0,0.0,0.0
NP_176230.2,0.0,0.0,0.0,0.0
NP_176231.1,0.0,0.0,0.0,0.0
NP_176233.2,0.0,0.0,0.0,0.0
NP_176234.1,0.0,0.0,0.0,0.0
NP_176235.1,0.0,0.0,0.0,0.0
NP_176236.1,129.0,138.0,181.0,205.0
NP_176237.1,0.0,0.0,0.0,0.0
NP_176238.1,0.0,0.0,0.0,0.0
NP_176239.1,0.0,0.0,0.0,0.0
NP_176240.1,0.0,0.0,0.0,0.0
NP_176241.1,0.0,0.0,0.0,0.0
NP_176242.1,0.0,0.0,0.0,0.0
NP_176243.1,0.0,0.0,35.8,47.5
NP_176244.1,0.0,0.0,0.0,50.8
NP_176247.2,0.0,0.0,0.0,0.0
NP_176248.1,0.0,0.0,0.0,0.0
NP_176249.2,0.0,0.0,0.0,0.0
NP_176250.1,0.0,0.0,0.0,0.0
NP_176251.1,0.0,0.0,0.0,0.0
NP_176252.1,0.0,0.0,0.0,0.0
NP_176253.1,0.0,0.0,0.0,0.0
NP_176255.2,0.0,0.0,0.0,0.0
NP_176256.2,0.0,0.0,0.0,0.0
NP_176257.1,0.0,0.0,0.0,0.0
NP_176259.2,0.0,0.0,0.0,0.0
NP_176260.1,0.0,0.0,0.0,0.0
NP_176261.1,0.0,0.0,0.0,0.0
NP_176262.2,206.0,215.0,340.0,367.0
NP_176263.2,0.0,0.0,0.0,35.2
NP_176265.1,0.0,0.0,28.9,0.0
NP_176267.3,0.0,0.0,0.0,0.0
NP_176268.1,0.0,0.0,0.0,0.0
NP_176269.2,0.0,0.0,0.0,0.0
NP_176271.1,0.0,0.0,0.0,0.0
NP_176274.1,0.0,0.0,0.0,0.0
NP_176275.1,0.0,0.0,0.0,0.0
NP_176276.1,0.0,0.0,0.0,0.0
NP_176277.1,0.0,0.0,0.0,0.0
NP_176278.2,0.0,0.0,0.0,0.0
NP_176279.1,572.0,592.0,575.0,609.0
NP_176280.1,0.0,0.0,0.0,0.0
NP_176282.1,0.0,0.0,0.0,0.0
NP_176283.1,0.0,0.0,85.7,84.2
NP_176285.1,0.0,0.0,0.0,0.0
NP_176286.2,0.0,0.0,0.0,0.0
NP_176287.3,0.0,0.0,0.0,0.0
NP_176288.1,0.0,0.0,0.0,0.0
NP_176289.7,0.0,0.0,0.0,0.0
NP_176290.1,90.9,89.0,206.0,202.0
NP_176291.1,0.0,0.0,0.0,0.0
NP_176294.1,0.0,0.0,0.0,0.0
NP_176295.3,0.0,0.0,0.0,0.0
NP_176296.2,0.0,0.0,0.0,0.0
NP_176297.1,0.0,0.0,0.0,0.0
NP_176298.1,0.0,0.0,0.0,0.0
NP_176299.1,0.0,0.0,0.0,32.0
NP_176300.1,0.0,0.0,0.0,31.6
NP_176301.2,0.0,0.0,0.0,0.0
NP_176302.2,0.0,0.0,0.0,0.0
NP_176303.1,0.0,34.7,0.0,140.0
NP_176305.2,30.4,0.0,30.4,0.0
NP_176308.2,0.0,0.0,0.0,0.0
NP_176309.2,0.0,0.0,0.0,0.0
NP_176310.3,0.0,0.0,0.0,0.0
NP_176311.2,0.0,0.0,0.0,0.0
NP_176313.1,820.0,835.0,914.0,953.0
NP_176314.1,848.0,857.0,934.0,964.0
NP_176315.1,0.0,0.0,0.0,0.0
NP_176316.4,0.0,0.0,0.0,0.0
NP_176318.3,0.0,0.0,0.0,29.8
NP_176319.1,0.0,0.0,0.0,0.0
NP_176320.1,0.0,0.0,0.0,0.0
NP_176321.2,0.0,0.0,0.0,0.0
NP_176322.1,0.0,0.0,0.0,0.0
NP_176323.1,0.0,0.0,0.0,0.0
NP_176324.1,0.0,0.0,0.0,0.0
NP_176325.2,716.0,727.0,756.0,790.0
NP_176326.2,843.0,846.0,911.0,937.0
NP_176327.1,32.3,30.8,58.1,71.4
NP_176328.1,35.4,36.6,56.2,73.2
NP_176329.1,0.0,0.0,0.0,0.0
NP_176331.1,208.0,207.0,334.0,335.0
NP_176332.1,233.0,225.0,340.0,328.0
NP_176334.1,219.0,211.0,328.0,318.0
NP_176337.1,226.0,218.0,342.0,330.0
NP_176338.1,207.0,200.0,330.0,320.0
NP_176339.1,220.0,210.0,334.0,327.0
NP_176340.2,0.0,0.0,0.0,0.0
NP_176341.3,197.0,189.0,304.0,295.0
NP_176342.1,0.0,0.0,0.0,0.0
NP_176343.2,226.0,219.0,348.0,337.0
NP_176344.1,221.0,212.0,337.0,337.0
NP_176347.1,0.0,0.0,0.0,0.0
NP_176348.1,0.0,0.0,0.0,0.0
NP_176349.1,217.0,207.0,333.0,326.0
NP_176350.1,0.0,0.0,0.0,0.0
NP_176352.1,0.0,0.0,0.0,0.0
NP_176353.1,348.0,339.0,372.0,364.0
NP_176354.1,0.0,0.0,0.0,0.0
NP_176355.1,217.0,209.0,335.0,331.0
NP_176357.2,0.0,0.0,0.0,0.0
NP_176358.2,0.0,0.0,0.0,0.0
NP_176360.2,0.0,0.0,0.0,0.0
NP_176361.2,0.0,0.0,0.0,0.0
NP_176362.3,0.0,0.0,0.0,0.0
NP_176363.1,0.0,0.0,0.0,0.0
NP_176364.1,0.0,0.0,0.0,0.0
NP_176365.1,0.0,0.0,0.0,0.0
NP_176367.1,0.0,0.0,0.0,0.0
NP_176368.4,0.0,31.2,0.0,50.5
NP_176369.1,73.9,71.6,158.0,156.0
NP_176370.2,0.0,0.0,0.0,0.0
NP_176371.1,0.0,0.0,0.0,0.0
NP_176372.1,0.0,0.0,0.0,0.0
NP_176374.1,0.0,0.0,0.0,0.0
NP_176377.1,0.0,28.5,0.0,33.2
NP_176379.2,305.0,297.0,379.0,362.0
NP_176382.2,0.0,0.0,0.0,0.0
NP_176383.2,0.0,0.0,0.0,0.0
NP_176385.2,0.0,0.0,0.0,0.0
NP_176386.2,99.8,93.2,237.0,234.0
NP_176387.1,0.0,0.0,0.0,0.0
NP_176388.1,0.0,0.0,0.0,0.0
NP_176389.1,0.0,0.0,0.0,0.0
NP_176390.1,0.0,0.0,0.0,0.0
NP_176391.1,0.0,0.0,0.0,0.0
NP_176392.1,0.0,0.0,0.0,0.0
NP_176393.1,0.0,0.0,0.0,0.0
NP_176394.1,0.0,0.0,0.0,0.0
NP_176395.1,0.0,0.0,0.0,0.0
NP_176397.1,0.0,0.0,0.0,0.0
NP_176398.1,0.0,0.0,0.0,32.5
NP_176402.2,0.0,0.0,0.0,0.0
NP_176403.1,0.0,0.0,0.0,0.0
NP_176404.3,0.0,0.0,38.5,41.6
NP_176406.1,0.0,0.0,0.0,37.8
NP_176407.2,0.0,0.0,0.0,0.0
NP_176408.1,0.0,0.0,0.0,0.0
NP_176409.1,0.0,0.0,0.0,0.0
NP_176410.1,0.0,0.0,0.0,0.0
NP_176411.2,0.0,0.0,0.0,0.0
NP_176412.1,0.0,0.0,0.0,0.0
NP_176413.1,0.0,0.0,0.0,0.0
NP_176414.1,0.0,0.0,0.0,0.0
NP_176415.1,0.0,0.0,0.0,0.0
NP_176416.1,0.0,0.0,0.0,0.0
NP_176417.1,0.0,0.0,0.0,0.0
NP_176418.2,0.0,0.0,0.0,0.0
NP_176419.2,0.0,0.0,0.0,0.0
NP_176421.1,0.0,0.0,0.0,0.0
NP_176423.3,0.0,0.0,0.0,0.0
NP_176425.2,0.0,0.0,0.0,0.0
NP_176426.1,0.0,0.0,0.0,0.0
NP_176427.1,0.0,0.0,0.0,0.0
NP_176428.1,0.0,0.0,0.0,0.0
NP_176430.2,129.0,121.0,206.0,204.0
NP_176431.1,0.0,0.0,0.0,0.0
NP_176432.2,0.0,0.0,0.0,0.0
NP_176433.2,0.0,0.0,0.0,0.0
NP_176434.2,120.0,127.0,264.0,304.0
NP_176435.1,0.0,0.0,0.0,0.0
NP_176438.1,0.0,30.4,0.0,30.4
NP_176439.1,0.0,30.4,0.0,79.0
NP_176440.1,0.0,0.0,0.0,42.8
NP_176441.1,0.0,0.0,0.0,0.0
NP_176442.2,0.0,0.0,0.0,0.0
NP_176444.1,0.0,0.0,0.0,0.0
NP_176446.1,0.0,0.0,0.0,0.0
NP_176447.1,0.0,0.0,0.0,0.0
NP_176448.1,0.0,0.0,0.0,0.0
NP_176449.2,0.0,0.0,0.0,0.0
NP_176450.2,0.0,0.0,0.0,0.0
NP_176451.1,819.0,847.0,859.0,927.0
NP_176452.1,45.8,51.2,234.0,224.0
NP_176454.1,0.0,0.0,0.0,33.1
NP_176455.2,0.0,0.0,0.0,0.0
NP_176457.1,0.0,0.0,0.0,0.0
NP_176458.1,0.0,0.0,0.0,0.0
NP_176459.2,0.0,0.0,0.0,0.0
NP_176461.1,0.0,0.0,0.0,0.0
NP_176463.2,0.0,29.6,0.0,85.6
NP_176466.1,0.0,0.0,0.0,0.0
NP_176467.1,0.0,0.0,0.0,0.0
NP_176469.1,0.0,0.0,0.0,0.0
NP_176470.1,0.0,0.0,0.0,0.0
NP_176471.1,0.0,0.0,0.0,0.0
NP_176472.1,0.0,0.0,0.0,0.0
NP_176475.2,0.0,0.0,0.0,29.8
NP_176476.1,0.0,0.0,0.0,0.0
NP_176478.1,0.0,0.0,0.0,0.0
NP_176479.2,0.0,0.0,0.0,0.0
NP_176480.1,0.0,0.0,0.0,0.0
NP_176481.2,0.0,0.0,0.0,34.7
NP_176482.1,0.0,0.0,0.0,0.0
NP_176483.1,296.0,337.0,510.0,545.0
NP_176485.2,0.0,0.0,30.9,69.1
NP_176486.1,0.0,0.0,0.0,0.0
NP_176490.2,0.0,0.0,0.0,0.0
NP_176491.1,0.0,0.0,0.0,0.0
NP_176493.1,0.0,0.0,0.0,0.0
NP_176495.1,0.0,0.0,0.0,0.0
NP_176496.1,0.0,0.0,0.0,0.0
NP_176497.1,0.0,0.0,0.0,0.0
NP_176498.1,0.0,0.0,0.0,0.0
NP_176499.2,0.0,0.0,0.0,0.0
NP_176500.1,0.0,0.0,0.0,0.0
NP_176501.1,0.0,0.0,0.0,0.0
NP_176502.3,0.0,0.0,0.0,0.0
NP_176504.1,0.0,0.0,33.2,32.8
NP_176508.1,0.0,0.0,0.0,0.0
NP_176509.1,0.0,0.0,0.0,0.0
NP_176510.1,0.0,0.0,0.0,0.0
NP_176511.1,0.0,0.0,0.0,0.0
NP_176512.2,0.0,0.0,0.0,0.0
NP_176514.1,0.0,0.0,0.0,0.0
NP_176515.3,0.0,0.0,0.0,0.0
NP_176516.1,0.0,0.0,0.0,0.0
NP_176517.1,0.0,0.0,0.0,0.0
NP_176518.1,0.0,0.0,0.0,0.0
NP_176519.1,0.0,0.0,32.4,32.8
NP_176520.1,0.0,0.0,0.0,0.0
NP_176521.2,0.0,0.0,0.0,0.0
NP_176522.2,0.0,0.0,0.0,0.0
NP_176523.4,0.0,0.0,0.0,0.0
NP_176524.1,871.0,864.0,908.0,939.0
NP_176525.1,813.0,840.0,854.0,921.0
NP_176526.1,0.0,0.0,0.0,0.0
NP_176527.4,0.0,0.0,0.0,0.0
NP_176529.1,0.0,0.0,0.0,0.0
NP_176530.5,0.0,0.0,0.0,0.0
NP_176531.1,0.0,0.0,0.0,0.0
NP_176532.2,190.0,183.0,331.0,346.0
NP_176533.1,0.0,0.0,0.0,0.0
NP_176534.2,0.0,0.0,0.0,0.0
NP_176536.2,0.0,30.0,0.0,39.5
NP_176537.2,0.0,0.0,0.0,34.1
NP_176539.4,154.0,150.0,234.0,220.0
NP_176540.1,0.0,0.0,0.0,0.0
NP_176541.1,0.0,0.0,0.0,33.3
NP_176542.1,0.0,30.0,32.3,41.4
NP_176543.2,0.0,31.6,0.0,50.9
NP_176545.1,0.0,27.7,0.0,47.8
NP_176546.1,0.0,0.0,30.9,0.0
NP_176547.1,0.0,0.0,0.0,0.0
NP_176549.3,0.0,0.0,0.0,0.0
NP_176550.2,0.0,0.0,0.0,0.0
NP_176551.3,0.0,0.0,0.0,33.2
NP_176552.1,0.0,0.0,0.0,0.0
NP_176553.1,0.0,0.0,0.0,0.0
NP_176554.1,0.0,0.0,0.0,0.0
NP_176555.4,0.0,0.0,0.0,0.0
NP_176557.1,111.0,107.0,237.0,223.0
NP_176558.1,0.0,0.0,0.0,0.0
NP_176560.1,568.0,584.0,871.0,887.0
NP_176561.2,501.0,520.0,793.0,801.0
NP_176562.2,364.0,370.0,665.0,637.0
NP_176563.3,0.0,0.0,0.0,0.0
NP_176564.1,0.0,0.0,0.0,0.0
NP_176566.3,0.0,0.0,0.0,0.0
NP_176567.2,0.0,0.0,0.0,0.0
NP_176568.1,0.0,0.0,0.0,40.5
NP_176569.1,0.0,0.0,0.0,0.0
NP_176570.1,0.0,0.0,41.4,29.9
NP_176571.1,555.0,547.0,904.0,868.0
NP_176572.1,555.0,544.0,939.0,887.0
NP_176574.2,0.0,0.0,0.0,0.0
NP_176575.1,0.0,0.0,0.0,0.0
NP_176576.1,0.0,0.0,0.0,0.0
NP_176578.1,0.0,0.0,0.0,0.0
NP_176579.1,0.0,0.0,0.0,0.0
NP_176582.2,0.0,0.0,0.0,0.0
NP_176583.1,105.0,107.0,147.0,145.0
NP_176584.1,0.0,0.0,0.0,0.0
NP_176585.1,0.0,0.0,0.0,0.0
NP_176586.1,0.0,0.0,0.0,0.0
NP_176587.1,0.0,0.0,0.0,0.0
NP_176588.1,0.0,0.0,0.0,32.4
NP_176590.2,541.0,552.0,897.0,880.0
NP_176591.1,0.0,0.0,0.0,0.0
NP_176592.1,0.0,0.0,0.0,0.0
NP_176596.2,0.0,0.0,0.0,0.0
NP_176598.1,0.0,0.0,0.0,0.0
NP_176599.2,0.0,0.0,0.0,0.0
NP_176601.1,0.0,0.0,0.0,0.0
NP_176602.1,0.0,0.0,0.0,0.0
NP_176603.1,239.0,232.0,388.0,401.0
NP_176604.1,0.0,0.0,0.0,28.5
NP_176608.2,0.0,0.0,0.0,0.0
NP_176610.1,1208.0,1155.0,1208.0,1155.0
NP_176611.1,0.0,0.0,0.0,0.0
NP_176613.1,0.0,0.0,0.0,0.0
NP_176615.1,0.0,0.0,31.2,34.6
NP_176616.2,0.0,0.0,0.0,0.0
NP_176620.1,0.0,0.0,0.0,0.0
NP_176621.1,0.0,0.0,32.1,29.8
NP_176622.1,0.0,0.0,0.0,0.0
NP_176624.2,0.0,34.7,0.0,34.7
NP_176625.1,0.0,0.0,0.0,0.0
NP_176626.1,0.0,0.0,54.3,78.3
NP_176627.2,0.0,0.0,0.0,0.0
NP_176629.1,0.0,0.0,0.0,0.0
NP_176631.1,0.0,0.0,0.0,0.0
NP_176632.1,0.0,0.0,0.0,0.0
NP_176633.1,0.0,0.0,0.0,0.0
NP_176634.1,0.0,0.0,0.0,0.0
NP_176635.1,0.0,0.0,0.0,37.8
NP_176636.1,0.0,0.0,50.1,41.2
NP_176638.1,0.0,0.0,0.0,0.0
NP_176639.2,0.0,0.0,0.0,0.0
NP_176640.1,0.0,0.0,0.0,0.0
NP_176641.2,0.0,0.0,0.0,0.0
NP_176642.1,0.0,0.0,0.0,0.0
NP_176644.2,76.6,73.6,180.0,177.0
NP_176645.3,0.0,0.0,0.0,0.0
NP_176646.1,0.0,0.0,0.0,0.0
NP_176647.1,0.0,0.0,0.0,0.0
NP_176650.1,0.0,0.0,0.0,0.0
NP_176651.1,0.0,0.0,0.0,0.0
NP_176652.3,0.0,0.0,0.0,0.0
NP_176653.1,0.0,0.0,0.0,0.0
NP_176654.1,0.0,0.0,0.0,0.0
NP_176656.1,170.0,174.0,411.0,433.0
NP_176658.1,0.0,0.0,0.0,0.0
NP_176659.6,0.0,0.0,0.0,0.0
NP_176661.1,0.0,0.0,0.0,0.0
NP_176662.1,0.0,0.0,0.0,0.0
NP_176663.1,0.0,0.0,0.0,0.0
NP_176664.2,0.0,0.0,0.0,0.0
NP_176666.1,0.0,0.0,0.0,0.0
NP_176667.1,0.0,0.0,0.0,0.0
NP_176670.1,0.0,0.0,0.0,0.0
NP_176671.1,0.0,0.0,0.0,0.0
NP_176672.1,0.0,0.0,0.0,0.0
NP_176673.1,0.0,0.0,0.0,0.0
NP_176674.1,0.0,0.0,0.0,0.0
NP_176675.1,0.0,0.0,0.0,0.0
NP_176676.3,0.0,0.0,0.0,0.0
NP_176677.1,0.0,0.0,0.0,0.0
NP_176678.1,0.0,0.0,0.0,0.0
NP_176679.2,0.0,0.0,0.0,31.1
NP_176680.2,0.0,0.0,0.0,0.0
NP_176681.4,0.0,0.0,32.3,41.6
NP_176682.1,0.0,0.0,0.0,0.0
NP_176683.1,0.0,0.0,0.0,0.0
NP_176684.4,0.0,0.0,0.0,0.0
NP_176686.1,0.0,0.0,0.0,0.0
NP_176687.1,0.0,30.4,0.0,35.5
NP_176688.3,0.0,0.0,0.0,0.0
NP_176689.2,0.0,0.0,0.0,0.0
NP_176690.1,0.0,0.0,0.0,0.0
NP_176691.2,0.0,0.0,0.0,0.0
NP_176692.3,0.0,0.0,0.0,0.0
NP_176693.4,0.0,0.0,0.0,0.0
NP_176694.1,0.0,0.0,0.0,0.0
NP_176696.1,0.0,0.0,0.0,0.0
NP_176697.1,0.0,0.0,0.0,30.6
NP_176699.1,0.0,0.0,0.0,0.0
NP_176700.1,0.0,0.0,0.0,0.0
NP_176702.2,0.0,0.0,0.0,0.0
NP_176703.1,0.0,0.0,0.0,0.0
NP_176704.1,89.0,85.1,182.0,184.0
NP_176707.3,0.0,0.0,0.0,35.5
NP_176708.1,0.0,0.0,0.0,0.0
NP_176709.2,0.0,0.0,0.0,0.0
NP_176710.1,0.0,0.0,0.0,0.0
NP_176711.1,0.0,0.0,0.0,0.0
NP_176712.1,0.0,0.0,0.0,0.0
NP_176713.1,0.0,0.0,0.0,0.0
NP_176714.4,0.0,0.0,0.0,0.0
NP_176715.1,0.0,0.0,0.0,0.0
NP_176717.1,203.0,252.0,394.0,487.0
NP_176718.2,137.0,139.0,195.0,215.0
NP_176722.2,0.0,0.0,0.0,0.0
NP_176723.3,0.0,0.0,0.0,0.0
NP_176725.1,0.0,0.0,0.0,34.3
NP_176726.1,0.0,0.0,0.0,0.0
NP_176729.1,0.0,0.0,0.0,0.0
NP_176730.1,0.0,0.0,0.0,0.0
NP_176732.2,0.0,0.0,0.0,32.0
NP_176733.2,0.0,0.0,0.0,0.0
NP_176734.1,0.0,0.0,0.0,0.0
NP_176735.1,0.0,0.0,0.0,0.0
NP_176736.2,0.0,0.0,0.0,0.0
NP_176737.2,0.0,0.0,0.0,0.0
NP_176738.1,0.0,0.0,0.0,0.0
NP_176739.1,0.0,0.0,0.0,0.0
NP_176744.1,0.0,0.0,0.0,0.0
